Week,Player,Game,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
1,Jayden Reed,GB@PHI,28.00,0,0,0,0,0,0,1,33,1,0,4,138,1,0,0,0
1,Allen Lazard,NYJ@SF,20.00,0,0,0,0,0,0,0,0,0,0,6,89,2,0,0,0
1,Tyreek Hill,JAX@MIA,19.00,0,0,0,0,0,0,0,0,0,0,7,130,1,0,0,0
1,Jameson Williams,LA@DET,19.00,0,0,0,0,0,0,1,13,0,0,5,121,1,0,0,0
1,Mike Evans,WAS@TB,18.00,0,0,0,0,0,0,0,0,0,0,5,61,2,0,0,0
1,Cooper Kupp,LA@DET,18.00,0,0,0,0,0,0,2,10,0,0,14,110,1,0,0,0
1,Alec Pierce,HOU@IND,18.00,0,0,0,0,0,0,0,0,0,0,3,125,1,0,0,0
1,Xavier Worthy,BAL@KC,18.00,0,0,0,0,0,0,1,21,1,0,2,47,1,0,0,0
1,A.J. Brown,GB@PHI,17.00,0,0,0,0,0,0,0,0,0,0,5,119,1,0,0,0
1,Stefon Diggs,HOU@IND,15.00,0,0,0,0,0,0,1,6,0,0,6,33,2,0,0,0
1,Chris Godwin,WAS@TB,14.00,0,0,0,0,0,0,0,0,0,0,8,83,1,0,0,0
1,Deebo Samuel,NYJ@SF,13.00,0,0,0,0,0,0,8,23,1,0,5,54,0,0,0,0
1,Rashid Shaheed,CAR@NO,13.00,0,0,0,0,0,0,0,0,0,0,3,73,1,0,0,0
1,Nico Collins,HOU@IND,11.00,0,0,0,0,0,0,0,0,0,0,6,117,0,0,0,0
1,Ashton Dulin,HOU@IND,11.00,0,0,0,0,0,0,0,0,0,0,1,54,1,0,0,0
1,Justin Jefferson,MIN@NYG,11.00,0,0,0,0,0,0,0,0,0,0,4,59,1,0,0,0
1,Brandin Cooks,DAL@CLE,10.00,0,0,0,0,0,0,1,5,0,0,4,40,1,0,0,0
1,Rashee Rice,BAL@KC,10.00,0,0,0,0,0,0,0,0,0,0,7,103,0,0,0,0
1,Khalil Shakir,ARI@BUF,10.00,0,0,0,0,0,0,0,0,0,0,3,42,1,0,0,0
1,Brian Thomas,JAX@MIA,10.00,0,0,0,0,0,0,0,0,0,0,4,47,1,0,0,0
1,Jaylen Waddle,JAX@MIA,10.00,0,0,0,0,0,0,1,3,0,0,5,109,0,0,0,0
1,Ladd McConkey,LV@LAC,9.00,0,0,0,0,0,0,0,0,0,0,5,39,1,0,0,0
1,Jalen McMillan,WAS@TB,9.00,0,0,0,0,0,0,0,0,0,0,1,32,1,0,0,0
1,Mack Hollins,ARI@BUF,8.00,0,0,0,0,0,0,0,0,0,0,2,25,1,0,0,0
1,Jerry Jeudy,DAL@CLE,8.00,0,0,0,0,0,0,0,0,0,0,3,25,1,0,0,0
1,CeeDee Lamb,DAL@CLE,8.00,0,0,0,0,0,0,3,25,0,0,5,61,0,0,0,0
1,Jalen Nailor,MIN@NYG,8.00,0,0,0,0,0,0,0,0,0,0,1,21,1,0,0,0
1,George Pickens,PIT@ATL,8.00,0,0,0,0,0,0,1,-10,0,0,6,85,0,0,0,0
1,DeVonta Smith,GB@PHI,8.00,0,0,0,0,0,0,0,0,0,0,7,84,0,0,0,0
1,Tyler Johnson,LA@DET,7.00,0,0,0,0,0,0,0,0,0,0,5,79,0,0,0,0
1,Tyler Lockett,DEN@SEA,7.00,0,0,0,0,0,0,0,0,0,0,6,77,0,0,0,0
1,Christian Watson,GB@PHI,7.00,0,0,0,0,0,0,0,0,0,0,3,13,1,0,0,0
1,Ja'Marr Chase,NE@CIN,6.00,0,0,0,0,0,0,0,0,0,0,6,62,0,0,0,0
1,Gabriel Davis,JAX@MIA,6.00,0,0,0,0,0,0,0,0,0,0,3,62,0,0,0,0
1,Jauan Jennings,NYJ@SF,6.00,0,0,0,0,0,0,0,0,0,0,5,64,0,0,0,0
1,Jakobi Meyers,LV@LAC,6.00,0,0,0,0,0,0,1,3,0,0,3,61,0,0,0,0
1,Malik Nabers,MIN@NYG,6.00,0,0,0,0,0,0,0,0,0,0,5,66,0,0,0,0
1,Garrett Wilson,NYJ@SF,6.00,0,0,0,0,0,0,0,0,0,0,6,60,0,0,0,0
1,Michael Wilson,ARI@BUF,6.00,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0
1,Davante Adams,LV@LAC,5.00,0,0,0,0,0,0,0,0,0,0,5,59,0,0,0,0
1,Rashod Bateman,BAL@KC,5.00,0,0,0,0,0,0,0,0,0,0,2,53,0,0,0,0
1,Keon Coleman,ARI@BUF,5.00,0,0,0,0,0,0,0,0,0,0,4,51,0,0,0,0
1,Nathaniel Dell,HOU@IND,5.00,0,0,0,0,0,0,2,19,0,0,3,40,0,0,0,0
1,Romeo Doubs,GB@PHI,5.00,0,0,0,0,0,0,0,0,0,0,4,50,0,0,0,0
1,Ray Ray McCloud,PIT@ATL,5.00,0,0,0,0,0,0,0,0,0,0,4,52,0,0,0,0
1,Calvin Ridley,TEN@CHI,5.00,0,0,0,0,0,0,0,0,0,0,3,50,0,0,0,0
1,Wan'Dale Robinson,MIN@NYG,5.00,0,0,0,0,0,0,1,14,0,0,6,44,0,0,0,0
1,Greg Dortch,ARI@BUF,4.00,0,0,0,0,0,0,1,4,0,0,6,47,0,0,0,0
1,Zay Flowers,BAL@KC,4.00,0,0,0,0,0,0,2,14,0,0,6,37,0,0,0,0
1,D.J. Moore,TEN@CHI,4.00,0,0,0,0,0,0,1,14,0,0,5,36,0,0,0,0
1,Josh Reynolds,DEN@SEA,4.00,0,0,0,0,0,0,0,0,0,0,5,45,0,0,0,0
1,Demarcus Robinson,LA@DET,4.00,0,0,0,0,0,0,0,0,0,0,4,42,0,0,0,0
1,Adam Thielen,CAR@NO,4.00,0,0,0,0,0,0,0,0,0,0,3,49,0,0,0,0
1,Jordan Addison,MIN@NYG,3.00,0,0,0,0,0,0,0,0,0,0,3,35,0,0,0,0
1,Quentin Johnston,LV@LAC,3.00,0,0,0,0,0,0,0,0,0,0,3,38,0,0,0,0
1,Christian Kirk,JAX@MIA,3.00,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0
1,Xavier Legette,CAR@NO,3.00,0,0,0,0,0,0,0,0,0,0,4,35,0,0,0,0
1,Jonathan Mingo,CAR@NO,3.00,0,0,0,0,0,0,1,3,0,0,2,40,0,0,1,0
1,Puka Nacua,LA@DET,3.00,0,0,0,0,0,0,1,7,0,0,4,35,0,0,0,0
1,Michael Pittman,HOU@IND,3.00,0,0,0,0,0,0,0,0,0,0,4,31,0,0,0,0
1,Courtland Sutton,DEN@SEA,3.00,0,0,0,0,0,0,0,0,0,0,4,38,0,0,0,0
1,Devaughn Vele,DEN@SEA,3.00,0,0,0,0,0,0,0,0,0,0,8,39,0,0,0,0
1,Brandon Aiyuk,NYJ@SF,2.00,0,0,0,0,0,0,0,0,0,0,2,28,0,0,0,0
1,Keenan Allen,TEN@CHI,2.00,0,0,0,0,0,0,0,0,0,0,4,29,0,0,0,0
1,Andrei Iosivas,NE@CIN,2.00,0,0,0,0,0,0,0,0,0,0,3,26,0,0,0,0
1,D.K. Metcalf,DEN@SEA,2.00,0,0,0,0,0,0,0,0,0,0,3,29,0,0,0,0
1,K.J. Osborn,NE@CIN,2.00,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0
1,Darius Slayton,MIN@NYG,2.00,0,0,0,0,0,0,0,0,0,0,3,26,0,0,0,0
1,Tyquan Thornton,NE@CIN,2.00,0,0,0,0,0,0,0,0,0,0,2,27,0,0,0,0
1,Tre Tucker,LV@LAC,2.00,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0
1,Justin Watson,BAL@KC,2.00,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,0
1,Tyler Boyd,TEN@CHI,1.00,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0
1,Jalen Brooks,DAL@CLE,1.00,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0
1,Amari Cooper,DAL@CLE,1.00,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0
1,Demario Douglas,NE@CIN,1.00,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0
1,Diontae Johnson,CAR@NO,1.00,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0
1,Drake London,PIT@ATL,1.00,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0
1,Luke McCaffrey,WAS@TB,1.00,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0
1,Terry McLaurin,WAS@TB,1.00,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0
1,Darnell Mooney,PIT@ATL,1.00,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0
1,David Moore,CAR@NO,1.00,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0
1,Rome Odunze,TEN@CHI,1.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
1,Chris Olave,CAR@NO,1.00,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0
1,Josh Palmer,LV@LAC,1.00,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0
1,Trey Palmer,WAS@TB,1.00,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0
1,Kalif Raymond,LA@DET,1.00,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0
1,Curtis Samuel,ARI@BUF,1.00,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0
1,Jaxon Smith-Njigba,DEN@SEA,1.00,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0
1,Amon-Ra St. Brown,LA@DET,1.00,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0
1,Jalen Tolbert,DAL@CLE,1.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
1,Marquez Valdes-Scantling,ARI@BUF,1.00,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0
1,Olamide Zaccheaus,WAS@TB,1.00,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0
1,Nelson Agholor,BAL@KC,0.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
1,Calvin Austin,PIT@ATL,0.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
1,Treylon Burks,TEN@CHI,0.00,0,0,0,0,0,0,2,1,0,0,1,2,0,0,0,0
1,DeAndre Carter,TEN@CHI,0.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
1,Jamison Crowder,WAS@TB,0.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
1,Derius Davis,LV@LAC,0.00,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0
1,Devin Duvernay,JAX@MIA,0.00,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
1,Marvin Harrison,ARI@BUF,0.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
1,DeAndre Hopkins,TEN@CHI,0.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
1,Xavier Hutchinson,HOU@IND,0.00,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
1,Trenton Irwin,NE@CIN,0.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
1,Van Jefferson,PIT@ATL,0.00,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1,Kameron Johnson,WAS@TB,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,Velus Jones,TEN@CHI,0.00,0,0,0,0,0,0,2,11,0,0,1,8,0,0,1,0
1,Adonai Mitchell,HOU@IND,0.00,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
1,Elijah Moore,DAL@CLE,0.00,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0
1,Ja'Lynn Polk,NE@CIN,0.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
1,Laviska Shenault,DEN@SEA,0.00,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
1,Cedric Tillman,DAL@CLE,0.00,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
1,Mason Tipton,CAR@NO,0.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
1,D.J. Turner,LV@LAC,0.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
1,Parker Washington,JAX@MIA,0.00,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
1,Charlie Jones,NE@CIN,-1.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0
1,Cedrick Wilson,CAR@NO,-1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,Marvin Harrison,LA@ARI,25.00,0,0,0,0,0,0,0,0,0,0,4,130,2,0,0,0
2,Calvin Ridley,NYJ@TEN,20.00,0,0,0,0,0,0,1,10,1,0,4,77,1,0,0,0
2,Nico Collins,CHI@HOU,19.00,0,0,0,0,0,0,0,0,0,0,8,135,1,0,0,0
2,Justin Jefferson,SF@MIN,19.00,0,0,0,0,0,0,0,0,0,0,4,133,1,0,0,0
2,D.K. Metcalf,SEA@NE,18.00,0,0,0,0,0,0,0,0,0,0,10,129,1,0,0,0
2,Malik Nabers,NYG@WAS,18.00,0,0,0,0,0,0,0,0,0,0,10,127,1,0,0,0
2,Davante Adams,LV@BAL,17.00,0,0,0,0,0,0,0,0,0,0,9,110,1,0,0,0
2,Chris Godwin,TB@DET,17.00,0,0,0,0,0,0,0,0,0,0,7,117,1,0,0,0
2,Quentin Johnston,LAC@CAR,17.00,0,0,0,0,0,0,0,0,0,0,5,51,2,0,0,0
2,Rashid Shaheed,NO@DAL,16.00,0,0,0,0,0,0,3,13,0,0,4,96,1,0,0,0
2,Zay Flowers,LV@BAL,15.00,0,0,0,0,0,0,0,0,0,0,7,91,1,0,0,0
2,CeeDee Lamb,NO@DAL,15.00,0,0,0,0,0,0,0,0,0,0,4,90,1,0,0,0
2,Darnell Mooney,ATL@PHI,14.00,0,0,0,0,0,0,0,0,0,0,3,88,1,0,0,0
2,Rashee Rice,CIN@KC,13.00,0,0,0,0,0,0,0,0,0,0,5,75,1,0,0,0
2,DeVonta Smith,ATL@PHI,13.00,0,0,0,0,0,0,0,0,0,0,7,76,1,0,0,0
2,Andrei Iosivas,CIN@KC,12.00,0,0,0,0,0,0,0,0,0,0,2,7,2,0,0,0
2,Drake London,ATL@PHI,11.00,0,0,0,0,0,0,0,0,0,0,6,54,1,0,0,0
2,Jalen Nailor,SF@MIN,11.00,0,0,0,0,0,0,0,0,0,0,3,54,1,0,0,0
2,Alec Pierce,IND@GB,11.00,0,0,0,0,0,0,0,0,0,0,5,56,1,0,0,0
2,Deebo Samuel,SF@MIN,11.00,0,0,0,0,0,0,2,-10,0,0,8,110,0,0,0,0
2,Jaxon Smith-Njigba,SEA@NE,11.00,0,0,0,0,0,0,0,0,0,0,12,117,0,0,0,0
2,Amon-Ra St. Brown,TB@DET,11.00,0,0,0,0,0,0,0,0,0,0,11,119,0,0,0,0
2,Josh Reynolds,PIT@DEN,9.00,0,0,0,0,0,0,0,0,0,0,4,93,0,0,0,0
2,Brian Thomas,CLE@JAX,9.00,0,0,0,0,0,0,0,0,0,0,2,94,0,0,0,0
2,Chris Olave,NO@DAL,8.00,0,0,0,0,0,0,1,7,0,0,4,81,0,0,0,0
2,Jalen Tolbert,NO@DAL,8.00,0,0,0,0,0,0,0,0,0,0,6,82,0,0,0,0
2,Dontayvion Wicks,IND@GB,8.00,0,0,0,0,0,0,0,0,0,0,3,26,1,0,0,0
2,Jameson Williams,TB@DET,8.00,0,0,0,0,0,0,1,15,0,0,5,79,0,0,0,0
2,Jerry Jeudy,CLE@JAX,7.00,0,0,0,0,0,0,0,0,0,0,5,73,0,0,0,0
2,Ja'Lynn Polk,SEA@NE,7.00,0,0,0,0,0,0,1,0,0,0,2,12,1,0,0,0
2,Wan'Dale Robinson,NYG@WAS,7.00,0,0,0,0,0,0,0,0,0,0,2,18,1,0,0,0
2,Romeo Doubs,IND@GB,6.00,0,0,0,0,0,0,0,0,0,0,3,62,0,0,0,0
2,Noah Brown,NYG@WAS,5.00,0,0,0,0,0,0,0,0,0,0,3,56,0,0,0,0
2,Lil'Jordan Humphrey,PIT@DEN,5.00,0,0,0,0,0,0,0,0,0,0,4,50,0,0,0,0
2,D.J. Moore,CHI@HOU,5.00,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,0
2,Demarcus Robinson,LA@ARI,5.00,0,0,0,0,0,0,0,0,0,0,2,50,0,0,0,0
2,Khalil Shakir,BUF@MIA,5.00,0,0,0,0,0,0,1,2,0,0,5,54,0,0,0,0
2,Garrett Wilson,NYJ@TEN,5.00,0,0,0,0,0,0,1,5,0,0,4,57,0,0,0,0
2,Brandon Aiyuk,SF@MIN,4.00,0,0,0,0,0,0,0,0,0,0,4,43,0,0,0,0
2,Chatarius Atwell,LA@ARI,4.00,0,0,0,0,0,0,0,0,0,0,3,48,0,0,0,0
2,Rashod Bateman,LV@BAL,4.00,0,0,0,0,0,0,0,0,0,0,3,40,0,0,0,0
2,Jermaine Burton,CIN@KC,4.00,0,0,0,0,0,0,0,0,0,0,1,47,0,0,0,0
2,Gabriel Davis,CLE@JAX,4.00,0,0,0,0,0,0,0,0,0,0,3,43,0,0,0,0
2,Mike Evans,TB@DET,4.00,0,0,0,0,0,0,0,0,0,0,3,42,0,0,0,0
2,Ray Ray McCloud,ATL@PHI,4.00,0,0,0,0,0,0,1,3,0,0,3,42,0,0,0,0
2,Elijah Moore,CLE@JAX,4.00,0,0,0,0,0,0,0,0,0,0,6,44,0,0,0,0
2,Jaylen Waddle,BUF@MIA,4.00,0,0,0,0,0,0,1,4,0,0,4,41,0,0,0,0
2,DeAndre Carter,CHI@HOU,3.00,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0
2,Ja'Marr Chase,CIN@KC,3.00,0,0,0,0,0,0,0,0,0,0,4,35,0,0,0,0
2,Stefon Diggs,CHI@HOU,3.00,0,0,0,0,0,0,0,0,0,0,4,37,0,0,0,0
2,Tyreek Hill,BUF@MIA,3.00,0,0,0,0,0,0,1,12,0,0,3,24,0,0,0,0
2,Jauan Jennings,SF@MIN,3.00,0,0,0,0,0,0,0,0,0,0,2,37,0,0,0,0
2,Cooper Kupp,LA@ARI,3.00,0,0,0,0,0,0,0,0,0,0,4,37,0,0,0,0
2,Adonai Mitchell,IND@GB,3.00,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0
2,Rome Odunze,CHI@HOU,3.00,0,0,0,0,0,0,0,0,0,0,2,33,0,0,0,0
2,Jayden Reed,IND@GB,3.00,0,0,0,0,0,0,2,37,0,0,2,9,0,0,0,0
2,Darius Slayton,NYG@WAS,3.00,0,0,0,0,0,0,0,0,0,0,3,33,0,0,0,0
2,Michael Wilson,LA@ARI,3.00,0,0,0,0,0,0,0,0,0,0,2,31,0,0,0,0
2,David Bell,CLE@JAX,2.00,0,0,0,0,0,0,0,0,0,0,3,27,0,0,0,0
2,Tyler Boyd,NYJ@TEN,2.00,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0
2,Britain Covey,ATL@PHI,2.00,0,0,0,0,0,0,0,0,0,0,6,23,0,0,0,0
2,Tyler Johnson,LA@ARI,2.00,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0
2,Ladd McConkey,LAC@CAR,2.00,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0
2,Terry McLaurin,NYG@WAS,2.00,0,0,0,0,0,0,0,0,0,0,6,22,0,0,0,0
2,Jalen McMillan,TB@DET,2.00,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0
2,Jakobi Meyers,LV@BAL,2.00,0,0,0,0,0,0,0,0,0,0,4,29,0,0,0,0
2,George Pickens,PIT@DEN,2.00,0,0,0,0,0,0,0,0,0,0,2,29,0,0,0,0
2,Michael Pittman,IND@GB,2.00,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0
2,Kalif Raymond,TB@DET,2.00,0,0,0,0,0,0,0,0,0,0,3,27,0,0,0,0
2,Courtland Sutton,PIT@DEN,2.00,0,0,0,0,0,0,0,0,0,0,1,26,0,0,0,0
2,Adam Thielen,LAC@CAR,2.00,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0
2,Justin Watson,CIN@KC,2.00,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0
2,Jordan Whittington,LA@ARI,2.00,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0
2,Nelson Agholor,LV@BAL,1.00,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
2,Jake Bobo,SEA@NE,1.00,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0
2,Jalen Brooks,NO@DAL,1.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
2,Dyami Brown,NYG@WAS,1.00,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0
2,Brandin Cooks,NO@DAL,1.00,0,0,0,0,0,0,1,-3,0,0,2,19,0,0,0,0
2,Amari Cooper,CLE@JAX,1.00,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0
2,Nathaniel Dell,CHI@HOU,1.00,0,0,0,0,0,0,3,16,0,0,1,-3,0,0,0,0
2,Greg Dortch,LA@ARI,1.00,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0
2,Grant DuBose,BUF@MIA,1.00,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
2,Ashton Dulin,IND@GB,1.00,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
2,Van Jefferson,PIT@DEN,1.00,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0
2,Diontae Johnson,LAC@CAR,1.00,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0
2,Allen Lazard,NYJ@TEN,1.00,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0
2,Tyler Lockett,SEA@NE,1.00,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0
2,Marvin Mims,PIT@DEN,1.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
2,Josh Palmer,LAC@CAR,1.00,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0
2,Tim Patrick,TB@DET,1.00,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0
2,Brandon Powell,SF@MIN,1.00,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0
2,Trent Sherfield,SF@MIN,1.00,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0
2,Tre Tucker,LV@BAL,1.00,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0
2,Mike Williams,NYJ@TEN,1.00,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0
2,Xavier Worthy,CIN@KC,1.00,0,0,0,0,0,0,1,5,0,0,2,17,0,0,0,0
2,Olamide Zaccheaus,NYG@WAS,1.00,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0
2,Calvin Austin,PIT@DEN,0.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
2,Robbie Chosen,BUF@MIA,0.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
2,Chris Conley,SF@MIN,0.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
2,Malachi Corley,NYJ@TEN,0.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
2,Jahan Dotson,ATL@PHI,0.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
2,Devin Duvernay,CLE@JAX,0.00,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
2,DeAndre Hopkins,NYJ@TEN,0.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
2,Trenton Irwin,CIN@KC,0.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
2,Christian Kirk,CLE@JAX,0.00,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0
2,Bo Melton,IND@GB,0.00,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
2,Jonathan Mingo,LAC@CAR,0.00,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2,K.J. Osborn,SEA@NE,0.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
2,Curtis Samuel,BUF@MIA,0.00,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
2,Laviska Shenault,SEA@NE,0.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
2,Cedric Tillman,CLE@JAX,0.00,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
2,D.J. Turner,LV@BAL,0.00,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
2,KaVontae Turpin,NO@DAL,0.00,0,0,0,0,0,0,1,2,0,0,2,4,0,0,0,0
3,Jauan Jennings,SF@LA,35.00,0,0,0,0,0,0,0,0,0,0,11,175,3,0,0,0
3,Ja'Marr Chase,WAS@CIN,23.00,0,0,0,0,0,0,0,0,0,0,6,118,2,0,0,0
3,Amari Cooper,NYG@CLE,20.00,0,0,0,0,0,0,0,0,0,0,7,86,2,0,0,0
3,Malik Nabers,NYG@CLE,19.00,1,0,0,0,0,0,2,4,0,0,8,78,2,0,0,0
3,Diontae Johnson,CAR@LV,18.00,0,0,0,0,0,0,0,0,0,0,8,122,1,0,0,0
3,Rome Odunze,CHI@IND,17.00,0,0,0,0,0,0,1,2,0,0,6,112,1,0,0,0
3,Rashee Rice,KC@ATL,17.00,0,0,0,0,0,0,1,1,0,0,12,110,1,0,0,0
3,Terry McLaurin,WAS@CIN,16.00,0,0,0,0,0,0,0,0,0,0,4,100,1,0,0,0
3,D.K. Metcalf,MIA@SEA,16.00,0,0,0,0,0,0,0,0,0,0,4,104,1,0,0,0
3,Calvin Austin,LAC@PIT,15.00,0,0,0,0,0,0,0,0,0,0,4,95,1,0,0,0
3,Tre Tucker,CAR@LV,15.00,0,0,0,0,0,0,0,0,0,0,7,96,1,0,0,0
3,Justin Jefferson,HOU@MIN,14.00,0,0,0,0,0,0,0,0,0,0,6,81,1,0,0,0
3,Jakobi Meyers,CAR@LV,14.00,0,0,0,0,0,0,0,0,0,0,7,62,1,1,0,0
3,Chris Olave,PHI@NO,14.00,0,0,0,0,0,0,0,0,0,0,6,86,1,0,0,0
3,DeAndre Hopkins,GB@TEN,13.00,0,0,0,0,0,0,0,0,0,0,6,73,1,0,0,0
